线路名称,方向,站点序号,站点名称
915,0,15,地铁花梨坎站
915,0,16,喇苏营
915,0,17,顺义铁匠营
915,0,18,火神营
915,0,19,地铁后沙峪站
915,0,20,枯柳树
915,0,21,空港物流开发区
915,0,22,南法信
915,0,23,望泉桥东
915,0,24,梅沟营
915,0,25,梅沟营北
915,0,26,四季花城
915,0,27,地铁石门站
915,0,28,西辛小学
915,0,29,顺义西门
915,0,30,中山西街
915,0,31,胜利小区
915,0,32,便民街东口
915,0,33,顺义医院
915,0,34,东风小学
915,0,35,顺义老年公寓
915,0,36,顺义妇幼保健院
915,0,37,顺义滨河南口
915,0,38,顺义彩虹桥
915,0,39,顺义滨河小区
915,0,40,顺义东大桥
915,0,41,地铁俸伯站
915,0,42,俸伯
915,0,43,俸伯小学
915,0,44,河北村
915,0,45,南彩汽车站
915,1,1,南彩汽车站
915,1,2,河北村
915,1,3,俸伯小学
915,1,4,俸伯
915,1,5,地铁俸伯站
915,1,6,顺义东大桥
915,1,7,顺义滨河小区
915,1,8,顺义彩虹桥
915,1,9,顺义滨河南口
915,1,10,顺义妇幼保健院
915,1,11,顺义老年公寓
915,1,12,东风小学
915,1,13,顺义医院
915,1,14,便民街东口
915,1,15,胜利小区
915,1,16,中山西街
915,1,17,顺义西门
915,1,18,西辛小学
915,1,19,地铁石门站
915,1,20,四季花城
915,1,21,梅沟营北
915,1,22,梅沟营
915,1,23,望泉桥东
915,1,24,南法信
915,1,25,空港物流开发区
915,1,26,枯柳树
915,1,27,地铁后沙峪站
915,1,28,火神营
915,1,29,顺义铁匠营
915,1,30,喇苏营
915,1,31,地铁花梨坎站
915,1,32,花梨坎
915,1,33,地铁国展站
915,1,34,顺义马连店
915,1,35,北甸
915,1,36,孙河
915,1,37,东郊农场
915,1,38,北皋
915,1,39,东辛店
915,1,40,望京村
915,1,41,大山桥西
915,1,42,京顺路丽都饭店
915,1,43,三元桥
915,1,44,左家庄
915,1,45,东直门外
915快,0,1,东直门外
944,1,18,湖光北街东口
944,1,19,南湖东园
944,1,20,南湖南路北口
944,1,21,南湖南路
944,1,22,花家地北里
944,1,23,花家地南里
944,1,24,望京桥东
944,1,25,望京桥西
944,1,26,望和桥东
944,1,27,望和桥
944,1,28,育慧里
944,1,29,惠新东桥南
944,1,30,对外经贸大学
944,1,31,惠新里
944,1,32,惠新苑
944,1,33,小关东里
944,1,34,小关
944,1,35,五路居
944,1,36,安贞桥北
944,1,37,安贞桥西
945,0,1,沙河
945,0,2,沙河北大桥
945,0,3,路庄
945,0,4,北沙河中路南口
945,0,5,国兴电子
945,0,6,地铁沙河站
945,0,7,松兰堡西站
945,0,8,松兰堡
945,0,9,东沙屯南
945,0,10,百善镇政府
945,0,11,善缘小区
945,0,12,百善东
945,0,13,航空博物馆
945,0,14,阿苏卫
945,0,15,大汤山
945,0,16,双兴苑西
945,0,17,小汤山街口
945,0,18,小汤山镇政府
945,0,19,大柳树路口西
945,0,20,葫芦河
945,0,21,赴任辛庄
945,0,22,大东流
945,0,23,赖马庄
945,0,24,高下路口
945,0,25,高丽营
945,0,26,高丽营东
945,0,27,闫家营
945,0,28,前渠河
945,0,29,张喜庄
945,0,30,张喜庄东口
945,0,31,文化营
945,0,32,杜兰庄
945,0,33,东海洪
945,0,34,顺义新二中
945,0,35,前进花园
945,0,36,顺义西门
945,0,37,中山西街
945,0,38,便民街西口
945,0,39,顺义医院
945,0,40,东风小学
945,0,41,顺义公园
945,0,42,顺义电视台
945,0,43,顺义东大桥
945,0,44,地铁俸伯站
945,0,45,俸伯
945,0,46,俸伯小学
945,0,47,河北村
945,0,48,南彩汽车站
945,1,1,南彩汽车站
945,1,2,河北村
945,1,3,俸伯小学
945,1,4,俸伯
945,1,5,地铁俸伯站
945,1,6,顺义东大桥
945,1,7,顺义电视台
945,1,8,顺义公园
945,1,9,东风小学
945,1,10,顺义医院
945,1,11,便民街西口
945,1,12,中山西街
945,1,13,顺义西门
945,1,14,前进花园
945,1,15,顺义新二中
945,1,16,东海洪
945,1,17,杜兰庄
945,1,18,文化营
945,1,19,张喜庄东口
945,1,20,张喜庄
945,1,21,前渠河
945,1,22,闫家营
945,1,23,高丽营东
945,1,24,高丽营
945,1,25,高下路口
945,1,26,赖马庄
945,1,27,大东流
945,1,28,赴任辛庄
945,1,29,葫芦河
945,1,30,大柳树路口西
945,1,31,小汤山镇政府
945,1,32,小汤山街口
945,1,33,双兴苑西
945,1,34,大汤山
945,1,35,阿苏卫
945,1,36,航空博物馆
945,1,37,百善东
945,1,38,善缘小区
945,1,39,百善镇政府
945,1,40,东沙屯南
945,1,41,松兰堡
945,1,42,松兰堡西站
945,1,43,地铁沙河站
945,1,44,国兴电子
945,1,45,北沙河中路南口
945,1,46,路庄
945,1,47,沙河北大桥
945,1,48,沙河
946,0,1,地铁新宫站
946,0,2,槐房西路
946,0,3,南庭新苑南区
946,0,4,同兴园小区东门
946,0,5,槐房西路南口
946,0,6,阳光星苑小区
946,0,7,阳光星苑南区
946,0,8,金西路西口
946,0,9,广平大街
946,0,10,中国公安大学西站
946,0,11,金苑路口南
946,0,12,首座御园北门
946,0,13,首座御园东门
946,0,14,首座御园一区
946,0,15,团河苑小区
946,0,16,首创美澜湾小区
946,0,17,地铁大兴新城站
946,1,1,地铁大兴新城站
946,1,2,首创美澜湾小区
946,1,3,团河苑小区
946,1,4,首座御园一区
946,1,5,首座御园东门
946,1,6,首座御园北门
946,1,7,金苑路口南
946,1,8,中国公安大学西站
946,1,9,广平大街
946,1,10,金西路西口
946,1,11,阳光星苑南区
946,1,12,阳光星苑小区
946,1,13,槐房西路南口
946,1,14,同兴园小区东门
946,1,15,南庭新苑南区
946,1,16,槐房西路
946,1,17,地铁新宫站
947,0,1,高家堡
947,0,2,芦西路口
947,0,3,芦求路北口
947,0,4,郝庄子北
947,0,5,郝庄子
947,0,6,郝庄子南
947,0,7,芦城西口
947,0,8,芦城
947,0,9,黄鹅路
947,0,10,芦城南口
947,0,11,永兴庄北
947,0,12,清源西路
947,0,13,黄村公园
947,0,14,化纤俱乐部
947,0,15,黄村西大街
947,0,16,大兴影剧院
947,0,17,黄村东大街东口南
947,0,18,黄村
947,0,19,大兴桥东
947,0,20,海子角北口
947,0,21,刘村
947,0,22,邢各庄北站
947,0,23,邢各庄
947,0,24,邢各庄南站
947,0,25,桂村北口
947,0,26,桂村职校
947,1,1,桂村职校
947,1,2,桂村北口
947,1,3,邢各庄南站
947,1,4,邢各庄
947,1,5,邢各庄北站
947,1,6,刘村
947,1,7,海子角北口
947,1,8,大兴桥西
947,1,9,林校路
947,1,10,站前环岛东
947,1,11,黄村火车站北
947,1,12,黄村西大街
947,1,13,化纤俱乐部
947,1,14,黄村公园
947,1,15,清源西路
947,1,16,永兴庄北
947,1,17,芦城南口
947,1,18,黄鹅路
947,1,19,芦城
947,1,20,芦城西口
947,1,21,郝庄子南
947,1,22,郝庄子
947,1,23,郝庄子北
947,1,24,芦求路北口
947,1,25,芦西路口
947,1,26,高家堡
948,0,1,大安山矿
809,1,19,三元村南
809,1,20,运河湾小区
809,1,21,运河明珠家园
809,1,22,东上园
809,1,23,西上园
809,1,24,北小园
809,1,25,通州南关西
809,1,26,通州车站路口西
809,1,27,潞河医院路口东
809,1,28,潞河医院路口西
809,1,29,后南仓
809,1,30,复兴里
809,1,31,玉带路西口
809,1,32,大北窑南
80,0,1,金五星百货城
80,0,2,蓟门桥西
80,0,3,蓟门桥南
80,0,4,明光桥南
80,0,5,文慧桥南
80,0,6,索家坟
80,0,7,西直门南
80,0,8,车公庄南
80,0,9,阜成门
80,0,10,阜成门外
80,0,11,展览路
80,0,12,月坛北街北站
80,0,13,月坛南街北站
80,0,14,三里河东路南口
80,0,15,白云路
80,0,16,白云观
80,0,17,天宁寺桥西
80,0,18,广安门北
80,0,19,手帕口南街
80,0,20,广安门货站
80,0,21,广安门车站西街
80,0,22,莲花晴园
80,0,23,小红庙
80,1,1,小红庙
80,1,2,红莲中里东
80,1,3,广外甘石桥
80,1,4,达官营
80,1,5,广安门北
80,1,6,天宁寺桥西
80,1,7,白云观
80,1,8,白云路
80,1,9,三里河东路南口
80,1,10,月坛南街北站
80,1,11,月坛北街北站
80,1,12,展览路
80,1,13,阜成门外
80,1,14,阜成门
80,1,15,车公庄南
80,1,16,车公庄北
80,1,17,索家坟
80,1,18,文慧桥北
80,1,19,明光桥北
80,1,20,蓟门桥
80,1,21,蓟门桥西
80,1,22,地铁大钟寺站
80,1,23,金五星百货城
810,0,1,通州北苑路口西
810,0,2,通州西门路口东
810,0,3,西大街路口西
810,0,4,通州佟麟阁大街
810,0,5,潞河医院
810,0,6,果园环岛北
810,0,7,九棵树
810,0,8,地铁梨园站
810,0,9,通州小街桥东
810,0,10,地铁临河里站
810,0,11,地铁土桥站
810,0,12,土桥欣村
810,0,13,土桥新桥东
810,0,14,北许场村
810,0,15,张家湾开发区
810,0,16,张辛庄村西
810,0,17,张辛庄村
810,0,18,梁各庄村
810,0,19,武兴路口
810,0,20,上店村路口
810,0,21,武窑村
810,0,22,里二泗村北口
810,0,23,里二泗村
810,0,24,姚辛庄北口
810,0,25,姚辛庄南口
810,0,26,沙古堆村南
810,0,27,沙古堆小学
810,0,28,供给店村
810,0,29,通州小辛庄村
810,0,30,任辛庄村
810,0,31,杜柳棵村
810,0,32,望君疃村
810,0,33,武辛庄村
810,0,34,西集镇
810,0,35,林屯村
810,0,36,大灰店村
810,0,37,杜店村
810,0,38,牛牧屯村
810,0,39,郭辛庄西口
810,0,40,香河汽配城
810,0,41,香河文化艺术中心
810,0,42,香河新城广场
810,0,43,香河新华大街西口
810,0,44,香河三中
810,0,45,香河文化广场西
810,0,46,香河文化广场
810,0,47,香河印刷厂
810,0,48,香河总站
810,1,1,香河总站
810,1,2,香河印刷厂
810,1,3,香河文化广场
810,1,4,香河文化广场西
810,1,5,香河三中
810,1,6,香河新华大街西口
810,1,7,香河新城广场
810,1,8,香河文化艺术中心
810,1,9,香河汽配城
810,1,10,郭辛庄西口
810,1,11,牛牧屯村
810,1,12,杜店村
810,1,13,大灰店村
810,1,14,林屯村
810,1,15,西集镇
810,1,16,武辛庄村
810,1,17,望君疃村
810,1,18,杜柳棵村
810,1,19,任辛庄村
810,1,20,通州小辛庄村
810,1,21,供给店村
810,1,22,沙古堆小学
810,1,23,沙古堆村南
810,1,24,姚辛庄南口
810,1,25,姚辛庄北口
810,1,26,里二泗村
810,1,27,里二泗村北口
810,1,28,武窑村
810,1,29,上店村路口
810,1,30,武兴路口
810,1,31,梁各庄村
810,1,32,张辛庄村
810,1,33,张辛庄村西
810,1,34,张家湾开发区
810,1,35,北许场村
810,1,36,土桥新桥东
810,1,37,土桥欣村
810,1,38,地铁土桥站
810,1,39,地铁临河里站
810,1,40,通州小街桥东
810,1,41,地铁梨园站
810,1,42,杨家洼
810,1,43,九棵树
810,1,44,果园环岛北
810,1,45,潞河医院
810,1,46,通州佟麟阁大街
810,1,47,西大街路口西
810,1,48,通州西门路口东
810,1,49,通州北苑路口西
810快,0,1,大郊亭桥东
810快,0,2,百家湾
810快,0,3,富力新城
810快,1,1,富力新城
810快,1,2,百家湾
810快,1,3,大郊亭桥东
811,0,1,通州北苑路口东
811,0,2,通州西门路口北
811,0,3,通惠北路南口
811,0,4,通惠北路北口
811,0,5,北京财政学院
811,0,6,结研所
811,0,7,兴达广场小区
811,0,8,燕灵路口
811,0,9,交通干部管理学院
811,0,10,防灾科技学院
811,0,11,中赵甫村
811,0,12,华北科技学院北门
811,0,13,燕郊中美医院
811,0,14,北欧小镇
811,0,15,燕郊行宫宾馆
811,0,16,燕郊迎宾路口
811,0,17,燕郊火车站口
811,0,18,燕郊印刷城
811,0,19,燕郊食品城
811,0,20,燕郊冶金一局
811,1,1,燕郊冶金一局
811,1,2,燕郊食品城
811,1,3,燕郊印刷城
811,1,4,燕郊火车站口
811,1,5,燕郊迎宾路口
811,1,6,燕郊行宫宾馆
811,1,7,北欧小镇
811,1,8,燕郊中美医院
811,1,9,华北科技学院北门
811,1,10,中赵甫村
811,1,11,防灾科技学院
811,1,12,交通干部管理学院
856,1,33,北郎中
856,1,34,北郎中西口
856,1,35,电木厂
856,1,36,绿友园
856,1,37,板桥
856,1,38,悦树汇花园
856,1,39,板桥新苑南门
856,1,40,板桥西口
856,1,41,解放村桥东
856,1,42,河庄
856,1,43,后营
856,1,44,下西市
856,1,45,西赵各庄
856,1,46,昌平半壁店东口
856,1,47,秦家屯
856,1,48,上苑
856,1,49,西新城村
856,1,50,桃峪山庄
856,1,51,桃林村
856,1,52,兴寿
856,1,53,兴寿北站
857,0,1,蟹岛度假村东门
857,0,2,前苇沟
857,0,3,康营小区
857,0,4,康营中路
857,0,5,兰花苑西路
857,0,6,孙河
857,0,7,地铁孙河站
857,0,8,顺黄路东口
857,0,9,青龙河
857,0,10,下辛堡东
857,0,11,下辛堡
857,0,12,上辛堡
857,0,13,黄港村
857,0,14,黄港村西
857,0,15,黄港桥
857,0,16,黄港桥西
857,0,17,李县坟北
857,0,18,炼油厂
857,0,19,沙子营村南
857,0,20,沙子营村北
857,0,21,沙子营村西
857,0,22,沙子营汽车站
857,1,1,沙子营汽车站
857,1,2,沙子营村西
857,1,3,沙子营村北
857,1,4,沙子营村南
857,1,5,炼油厂
857,1,6,李县坟北
857,1,7,黄港桥西
857,1,8,黄港桥
857,1,9,黄港村西
857,1,10,黄港村
857,1,11,上辛堡
857,1,12,下辛堡
857,1,13,下辛堡东
857,1,14,青龙河
857,1,15,顺黄路东口
857,1,16,地铁孙河站
857,1,17,孙河
857,1,18,兰花苑西路
857,1,19,康营中路
857,1,20,康营小区
857,1,21,前苇沟
857,1,22,蟹岛度假村东门
85,0,1,广外关厢
85,0,2,达官营
85,0,3,广外甘石桥
85,0,4,湾子
85,0,5,马连道北路
85,0,6,北蜂窝路南口
85,0,7,北蜂窝路
85,0,8,会城门
85,0,9,木樨地西
85,0,10,军事博物馆
85,0,11,玉渊潭南门
85,0,12,柳林馆
85,0,13,普惠南里
85,0,14,玉渊潭南路
85,0,15,罗道庄
85,0,16,翠微西里
85,0,17,八里庄桥
85,0,18,慈寿寺桥
85,0,19,五路(北行)
85,0,20,善家坟
85,0,21,车道沟桥
85,0,22,五路
85,1,1,五路
85,1,2,慈寿寺桥
85,1,3,八宝庄
85,1,4,翠微西里
85,1,5,罗道庄
85,1,6,玉渊潭南路
85,1,7,普惠南里
85,1,8,柳林馆
85,1,9,玉渊潭南门
85,1,10,军事博物馆
85,1,11,会城门
85,1,12,北蜂窝路
85,1,13,北蜂窝路南口
85,1,14,马连道北路
85,1,15,湾子
85,1,16,广外甘石桥
85,1,17,达官营
85,1,18,广外关厢
860,0,1,天通苑北枢纽站
860,0,2,东三旗
860,0,3,平西王府路口东
860,0,4,名佳花园
860,0,5,名佳四区
860,0,6,东三旗兰苑
860,0,7,东三旗菊苑
860,0,8,北京洋房小区
860,0,9,东二旗村西站
860,0,10,东二旗村
860,0,11,羊各庄
860,0,12,羊各庄村北
860,0,13,八仙庄南大街
860,0,14,八仙庄东
860,0,15,八仙庄北大街
860,0,16,曹碾西口
860,0,17,曹碾中街
860,0,18,曹碾东口
860,0,19,曹碾
860,1,1,曹碾
860,1,2,曹碾东口
860,1,3,曹碾中街
860,1,4,曹碾西口
860,1,5,八仙庄北大街
860,1,6,八仙庄东
860,1,7,八仙庄南大街
860,1,8,羊各庄村北
860,1,9,羊各庄
860,1,10,东二旗村
860,1,11,东二旗村西站
860,1,12,北京洋房小区
860,1,13,东三旗菊苑
860,1,14,东三旗兰苑
860,1,15,名佳四区
860,1,16,名佳花园
860,1,17,平西王府路口东
860,1,18,平西王府路口南
860,1,19,东三旗
860,1,20,天通苑北枢纽站
861,0,1,后横街
861,0,2,礼贤街
861,0,3,滨湖南街
861,0,4,怀柔金融大厦
861,0,5,翠竹园小区
861,0,6,杨家园
861,0,7,怀柔妇幼保健医院
861,0,8,怀柔学管中心
861,0,9,怀柔北大街
861,0,10,青春路北口
861,0,11,滨湖北街西口
861,0,12,湖光小区
861,0,13,青春路小区
861,0,14,兴怀大街
861,0,15,后横街西口
861,0,16,明珠广场
861,0,17,怀柔南大街
861,0,18,怀柔南小街
861,0,19,怀柔南大街东口
861,0,20,怀柔商业街东口
861,1,1,怀柔商业街东口
861,1,2,怀柔南大街东口
861,1,3,怀柔南小街
861,1,4,怀柔南大街
861,1,5,明珠广场
861,1,6,后横街西口
861,1,7,兴怀大街
861,1,8,青春路小区
861,1,9,湖光小区
861,1,10,滨湖北街西口
861,1,11,青春路北口
861,1,12,怀柔北大街
861,1,13,怀柔学管中心
861,1,14,怀柔妇幼保健医院
861,1,15,杨家园
861,1,16,翠竹园小区
861,1,17,怀柔金融大厦
861,1,18,滨湖南街
861,1,19,礼贤街
861,1,20,后横街
862,0,1,怀柔汽车站
862,0,2,怀柔招商局
862,0,3,下园
862,0,4,于家园
862,0,5,怀柔农发地
862,0,6,怀柔劳动大厦
862,0,7,大中富乐村口
862,0,8,富乐大街
862,0,9,乐红园小区
862,0,10,红螺路南口
862,0,11,青春路北口
862,0,12,滨湖北街西口
862,0,13,湖光小区
862,0,14,青春路小区
862,0,15,兴怀大街
862,0,16,后横街西口
862,0,17,明珠广场
862,0,18,龙祥小区
862,0,19,丽湖馨居北门
862,0,20,丽湖馨居
915快,0,2,左家庄
915快,0,3,三元桥
915快,0,4,空港物流开发区南站
915快,0,5,空港物流开发区
915快,0,6,南法信
915快,0,7,望泉桥东
915快,0,8,梅沟营
915快,0,9,梅沟营北
915快,0,10,四季花城
915快,0,11,地铁石门站
915快,0,12,西辛小学
915快,0,13,顺义西门
915快,0,14,中山西街
915快,0,15,胜利小区
915快,0,16,便民街东口
915快,0,17,顺义医院
915快,0,18,东风小学
915快,0,19,顺义电视台
915快,0,20,顺义东大桥
915快,0,21,地铁俸伯站
915快,0,22,俸伯
915快,0,23,俸伯小学
915快,0,24,河北村
915快,0,25,南彩汽车站
915快,1,1,南彩汽车站
915快,1,2,河北村
915快,1,3,俸伯小学
915快,1,4,俸伯
915快,1,5,地铁俸伯站
915快,1,6,顺义东大桥
915快,1,7,顺义电视台
915快,1,8,东风小学
915快,1,9,顺义医院
915快,1,10,便民街东口
915快,1,11,胜利小区
915快,1,12,中山西街
915快,1,13,顺义西门
915快,1,14,西辛小学
915快,1,15,地铁石门站
915快,1,16,四季花城
915快,1,17,梅沟营北
915快,1,18,梅沟营
915快,1,19,望泉桥东
915快,1,20,南法信
915快,1,21,空港物流开发区
915快,1,22,空港物流开发区南站
915快,1,23,三元桥
915快,1,24,东直门外
916,0,1,东直门
916,0,2,香河园
916,0,3,左家庄
916,0,4,三元桥
916,0,5,京顺路丽都饭店
916,0,6,大山桥东
916,0,7,北皋
916,0,8,孙河
916,0,9,顺义马连店
916,0,10,地铁国展站
916,0,11,花梨坎
916,0,12,地铁花梨坎站
916,0,13,顺义铁匠营
916,0,14,火神营
916,0,15,地铁后沙峪站
916,0,16,桑普科技园
916,0,17,杜兰庄
916,0,18,衙门村
916,0,19,马坡南
916,0,20,马坡
916,0,21,马坡北
916,0,22,荆卷
916,0,23,姚各庄
916,0,24,晏子村
916,0,25,牛栏山道口
916,0,26,牛栏山
916,0,27,牛栏山北
916,0,28,富各庄
916,0,29,龙王头
916,0,30,赵各庄
916,0,31,焦村
916,0,32,彩各庄
916,0,33,庙城东
916,0,34,南华
916,0,35,南华大街东口
916,0,36,南华园三区
916,0,37,明珠广场
916,0,38,兴怀大街
